"","id","year","pickExact","pickRound","player","origTeam","nTrades","finalTeam","namePlayer","idPlayer","idTeam"
"511","2013_31",2013,31,"2","Allen Crabbe","Magic",1,"Cavaliers","Allen Crabbe",203459,1610612739
"512","2013_32",2013,32,"2","Alex Abrines","Hornets",4,"Thunder","Alex Abrines",203518,1610612760
"513","2013_33",2013,33,"2","Carrick Felix","Cavaliers",0,"Cavaliers","Carrick Felix",203467,1610612739
"514","2013_34",2013,34,"2","Isaiah Canaan","Suns",1,"Rockets","Isaiah Canaan",203477,1610612745
"515","2013_35",2013,35,"2","Glen Rice Jr.","Pelicans",1,"76ers","Glen Rice",203318,1610612755
"516","2013_36",2013,36,"2","Ray McCallum","Kings",0,"Kings","Ray McCallum",203492,1610612758
"517","2013_37",2013,37,"2","Tony Mitchell","Pistons",0,"Pistons","Tony Mitchell",203502,1610612765
"518","2013_38",2013,38,"2","Nate Wolters","Wizards",0,"Wizards","Nate Wolters",203489,1610612764
"519","2013_39",2013,39,"2","Jeff Withey","Timberwolves",3,"Blazers","Jeff Withey",203481,1610612757
"520","2013_40",2013,40,"2","Grant Jerrett","Blazers",0,"Blazers","Grant Jerrett",203511,1610612757
"521","2013_41",2013,41,"2","Jamaal Franklin","Raptors",3,"Grizzlies","Jamaal Franklin",203479,1610612763
"522","2013_42",2013,42,"2","Pierre Jackson","76ers",0,"76ers","Pierre Jackson",203510,1610612755
"523","2013_43",2013,43,"2","Ricky Ledo","Bucks",0,"Bucks","Ricky Ledo",203495,1610612749
"524","2013_44",2013,44,"2","Mike Muscala","Mavericks",0,"Mavericks","Mike Muscala",203488,1610612742
"525","2013_45",2013,45,"2","Marko Todorovic","Celtics",1,"Blazers","Marko Todorovic",203525,1610612757
"526","2013_46",2013,46,"2","Erick Green","Jazz",0,"Jazz","Erick Green",203475,1610612762
"527","2013_47",2013,47,"2","Raul Neto","Hawks",0,"Hawks","Raul Neto",203526,1610612737
"528","2013_48",2013,48,"2","Ryan Kelly","Lakers",0,"Lakers","Ryan Kelly",203527,1610612747
"529","2013_49",2013,49,"2","Erik Murphy","Bulls",0,"Bulls","Erik Murphy",203513,1610612741
"530","2013_50",2013,50,"2","James Ennis III","Rockets",1,"Hawks","James Ennis III",203516,1610612737
"531","2013_51",2013,51,"2","Romero Osby","Warriors",3,"Magic","Romero Osby",203528,1610612753
"532","2013_52",2013,52,"2","Lorenzo Brown","Nets",3,"Timberwolves","Lorenzo Brown",203485,1610612750
"533","2013_53",2013,53,"2","Colton Iverson","Pacers",0,"Pacers","Colton Iverson",203470,1610612754
"534","2013_54",2013,54,"2","Arsalan Kazemi","Knicks",1,"Wizards","Arsalan Kazemi",203529,1610612764
"535","2013_55",2013,55,"2","Joffrey Lauvergne","Grizzlies",0,"Grizzlies","Joffrey Lauvergne",203530,1610612763
"536","2013_56",2013,56,"2","Peyton Siva","Clippers",1,"Pistons","Peyton Siva",203491,1610612765
"537","2013_57",2013,57,"2","Alex Oriakhi","Nuggets",2,"Suns","Alex Oriakhi",203531,1610612756
"538","2013_58",2013,58,"2","Deshaun Thomas","Spurs",0,"Spurs","Deshaun Thomas",203472,1610612759
"539","2013_59",2013,59,"2","Bojan Dubljevic","Thunder",1,"Timberwolves","Bojan Dubljevic",203532,1610612750
"540","2013_60",2013,60,"2","Janis Timma","Heat",1,"Grizzlies","Janis Timma",203533,1610612763
"541","2014_1",2014,1,"1","Andrew Wiggins","Cavaliers",0,"Cavaliers","Andrew Wiggins",203952,1610612739
"542","2014_2",2014,2,"1","Jabari Parker","Bucks",0,"Bucks","Jabari Parker",203953,1610612749
"543","2014_3",2014,3,"1","Joel Embiid","76ers",0,"76ers","Joel Embiid",203954,1610612755
"544","2014_4",2014,4,"1","Aaron Gordon","Magic",0,"Magic","Aaron Gordon",203932,1610612753
"545","2014_5",2014,5,"1","Dante Exum","Jazz",0,"Jazz","Danté Exum",203957,1610612762
"546","2014_6",2014,6,"1","Marcus Smart","Celtics",0,"Celtics","Marcus Smart",203935,1610612738
"547","2014_7",2014,7,"1","Julius Randle","Lakers",0,"Lakers","Julius Randle",203944,1610612747
"548","2014_8",2014,8,"1","Nik Stauskas","Kings",0,"Kings","Nik Stauskas",203917,1610612758
"549","2014_9",2014,9,"1","Noah Vonleh","Pistons",1,"Hornets","Noah Vonleh",203943,1610612766
"550","2014_10",2014,10,"1","Elfrid Payton","Pelicans",1,"76ers","Elfrid Payton",203901,1610612755
"551","2014_11",2014,11,"1","Doug McDermott","Nuggets",0,"Nuggets","Doug McDermott",203926,1610612743
"552","2014_12",2014,12,"1","Dario Saric","Knicks",2,"Magic","Dario Šarić",203967,1610612753
"553","2014_12",2014,13,"1","Zach LaVine","Timberwolves",0,"Timberwolves","Zach LaVine",203897,1610612750
"554","2014_13",2014,14,"1","T.J. Warren","Suns",0,"Suns","T.J. Warren",203933,1610612756
"555","2014_15",2014,15,"1","Adreian Payne","Hawks",0,"Hawks","Adreian Payne",203940,1610612737
"556","2014_16",2014,16,"1","Jusuf Nurkic","Hornets",1,"Bulls","Jusuf Nurkić",203994,1610612741
"557","2014_17",2014,17,"1","James Young","Nets",1,"Celtics","James Young",203923,1610612738
"558","2014_18",2014,18,"1","Tyler Ennis","Wizards",1,"Suns","Tyler Ennis",203898,1610612756
"559","2014_19",2014,19,"1","Gary Harris","Bulls",0,"Bulls","Gary Harris",203914,1610612741
"560","2014_20",2014,20,"1","Bruno Caboclo","Raptors",0,"Raptors","Bruno Caboclo",203998,1610612761
"561","2014_21",2014,21,"1","Mitch McGary","Mavericks",3,"Thunder","Mitch McGary",203956,1610612760
"562","2014_22",2014,22,"1","Jordan Adams","Grizzlies",0,"Grizzlies","Jordan Adams",203919,1610612763
"563","2014_23",2014,23,"1","Rodney Hood","Warriors",1,"Jazz","Rodney Hood",203918,1610612762
"564","2014_24",2014,24,"1","Shabazz Napier","Blazers",1,"Hornets","Shabazz Napier",203894,1610612766
"565","2014_25",2014,25,"1","Clint Capela","Rockets",0,"Rockets","Clint Capela",203991,1610612745
"566","2014_26",2014,26,"1","P.J. Hairston","Heat",0,"Heat","PJ Hairston",203798,1610612748
"567","2014_27",2014,27,"1","Bogdan Bogdanovic","Pacers",1,"Suns","Bogdan Bogdanović",203992,1610612756
"568","2014_28",2014,28,"1","C.J. Wilcox","Clippers",0,"Clippers","C.J. Wilcox",203912,1610612746
"569","2014_29",2014,29,"1","Josh Huestis","Thunder",0,"Thunder","Josh Huestis",203962,1610612760
"570","2014_30",2014,30,"1","Kyle Anderson","Spurs",0,"Spurs","Kyle Anderson",203937,1610612759
"571","2014_31",2014,31,"2","Damien Inglis","Bucks",0,"Bucks","Damien Inglis",203996,1610612749
"572","2014_32",2014,32,"2","K.J. McDaniels","76ers",0,"76ers","KJ McDaniels",203909,1610612755
"573","2014_33",2014,33,"2","Joe Harris","Magic",1,"Cavaliers","Joe Harris",203925,1610612739
"574","2014_34",2014,34,"2","Cleanthony Early","Celtics",2,"Knicks","Cleanthony Early",203921,1610612752
"575","2014_35",2014,35,"2","Jarnell Stokes","Jazz",0,"Jazz","Jarnell Stokes",203950,1610612762
"576","2014_36",2014,36,"2","Johnny O'Bryant","Lakers",3,"Bucks","Johnny O'Bryant III",203948,1610612749
"577","2014_37",2014,37,"2","DeAndre Daniels","Kings",1,"Raptors","DeAndre Daniels",203908,1610612761
"578","2014_38",2014,38,"2","Spencer Dinwiddie","Pistons",0,"Pistons","Spencer Dinwiddie",203915,1610612765
"579","2014_39",2014,39,"2","Jerami Grant","Cavaliers",1,"76ers","Jerami Grant",203924,1610612755
"580","2014_40",2014,40,"2","Glenn Robinson III","Pelicans",1,"Timberwolves","Glenn Robinson III",203922,1610612750
"581","2014_41",2014,41,"2","Nikola Jokic","Nuggets",0,"Nuggets","Nikola Jokić",203999,1610612743
"582","2014_42",2014,42,"2","Nick Johnson","Knicks",1,"Rockets","Nick Johnson",203910,1610612745
"583","2014_43",2014,43,"2","Walter Tavares","Hawks",0,"Hawks","Edy Tavares",204002,1610612737
"584","2014_44",2014,44,"2","Markel Brown","Timberwolves",2,"Timberwolves","Markel Brown",203900,1610612750
"585","2014_45",2014,45,"2","Dwight Powell","Hornets",0,"Hornets","Dwight Powell",203939,1610612766
"586","2014_46",2014,46,"2","Jordan Clarkson","Wizards",0,"Wizards","Jordan Clarkson",203903,1610612764
"587","2014_47",2014,47,"2","Russ Smith","Nets",3,"76ers","Russ Smith",203893,1610612755
"588","2014_48",2014,48,"2","Lamar Patterson","Raptors",2,"Bucks","Lamar Patterson",203934,1610612749
"589","2014_49",2014,49,"2","Cameron Bairstow","Bulls",0,"Bulls","Cameron Bairstow",203946,1610612741
"590","2014_50",2014,50,"2","Alec Brown","Suns",0,"Suns","Alec Brown",203938,1610612756
"591","2014_51",2014,51,"2","Thanasis Antetokounmpo","Mavericks",1,"Knicks","Thanasis Antetokounmpo",203648,1610612752
"592","2014_52",2014,52,"2","Vasilije Micic","Grizzlies",2,"76ers","Vasilije Micić",203995,1610612755
"593","2014_53",2014,53,"2","Alessandro Gentile","Warriors",1,"Timberwolves","Alessandro Gentile",203993,1610612750
"594","2014_54",2014,54,"2","Nemanja Dangubic","Rockets",2,"76ers","Nemanja Dangubic",204009,1610612755
"595","2014_55",2014,55,"2","Semaj Christon","Heat",0,"Heat","Semaj Christon",203902,1610612748
"596","2014_56",2014,56,"2","Roy Devyn Marble","Blazers",1,"Nuggets","Devyn Marble",203906,1610612743
"597","2014_57",2014,57,"2","Louis Labeyrie","Pacers",0,"Pacers","Louis Labeyrie",204010,1610612754
"598","2014_58",2014,58,"2","Jordan McRae","Clippers",2,"Spurs","Jordan McRae",203895,1610612759
"599","2014_59",2014,59,"2","Xavier Thames","Thunder",2,"Raptors","Xavier Thames",203904,1610612761
"600","2014_60",2014,60,"2","Cory Jefferson","Spurs",0,"Spurs","Cory Jefferson",203928,1610612759
"601","2015_1",2015,1,"1","Karl-Anthony Towns","Timberwolves",0,"Timberwolves","Karl-Anthony Towns",1626157,1610612750
"602","2015_2",2015,2,"1","D'Angelo Russell","Lakers",0,"Lakers","D'Angelo Russell",1626156,1610612747
"603","2015_3",2015,3,"1","Jahlil Okafor","76ers",0,"76ers","Jahlil Okafor",1626143,1610612755
"604","2015_4",2015,4,"1","Kristaps Porzingis","Knicks",0,"Knicks","Kristaps Porziņģis",204001,1610612752
"605","2015_5",2015,5,"1","Mario Hezonja","Magic",0,"Magic","Mario Hezonja",1626209,1610612753
"606","2015_6",2015,6,"1","Willie Cauley-Stein","Kings",0,"Kings","Willie Cauley-Stein",1626161,1610612758
"607","2015_7",2015,7,"1","Emmanuel Mudiay","Nuggets",0,"Nuggets","Emmanuel Mudiay",1626144,1610612743
"608","2015_8",2015,8,"1","Stanley Johnson","Pistons",0,"Pistons","Stanley Johnson",1626169,1610612765
"609","2015_9",2015,9,"1","Frank Kaminsky","Hornets",0,"Hornets","Frank Kaminsky",1626163,1610612766
"610","2015_10",2015,10,"1","Justise Winslow","Heat",0,"Heat","Justise Winslow",1626159,1610612748
"611","2015_11",2015,11,"1","Myles Turner","Pacers",0,"Pacers","Myles Turner",1626167,1610612754
"612","2015_12",2015,12,"1","Trey Lyles","Jazz",0,"Jazz","Trey Lyles",1626168,1610612762
"613","2015_12",2015,13,"1","Devin Booker","Suns",0,"Suns","Devin Booker",1626164,1610612756
"614","2015_13",2015,14,"1","Cameron Payne","Thunder",0,"Thunder","Cameron Payne",1626166,1610612760
"615","2015_15",2015,15,"1","Kelly Oubre","Nets",1,"Hawks","Kelly Oubre Jr.",1626162,1610612737
"616","2015_16",2015,16,"1","Terry Rozier","Celtics",0,"Celtics","Terry Rozier",1626179,1610612738
"617","2015_17",2015,17,"1","Rashad Vaughn","Bucks",0,"Bucks","Rashad Vaughn",1626173,1610612749
"618","2015_18",2015,18,"1","Sam Dekker","Pelicans",1,"Rockets","Sam Dekker",1626155,1610612745
"619","2015_19",2015,19,"1","Jerian Grant","Wizards",0,"Wizards","Jerian Grant",1626170,1610612764
"620","2015_20",2015,20,"1","Delon Wright","Raptors",0,"Raptors","Delon Wright",1626153,1610612761
"621","2015_21",2015,21,"1","Justin Anderson","Mavericks",0,"Mavericks","Justin Anderson",1626147,1610612742
"622","2015_22",2015,22,"1","Bobby Portis","Bulls",0,"Bulls","Bobby Portis",1626171,1610612741
"623","2015_23",2015,23,"1","Rondae Hollis-Jefferson","Blazers",0,"Blazers","Rondae Hollis-Jefferson",1626178,1610612757
"624","2015_24",2015,24,"1","Tyus Jones","Cavaliers",0,"Cavaliers","Tyus Jones",1626145,1610612739
"625","2015_25",2015,25,"1","Jarell Martin","Grizzlies",0,"Grizzlies","Jarell Martin",1626185,1610612763
"626","2015_26",2015,26,"1","Nikola Milutinov","Spurs",0,"Spurs","Nikola Milutinov",1626221,1610612759
"627","2015_27",2015,27,"1","Larry Nance Jr.","Rockets",1,"Lakers","Larry Nance Jr.",1626204,1610612747
"628","2015_28",2015,28,"1","R.J. Hunter","Clippers",1,"Celtics","RJ Hunter",1626154,1610612738
"629","2015_29",2015,29,"1","Chris McCullough","Hawks",1,"Nets","Chris McCullough",1626191,1610612751
"630","2015_30",2015,30,"1","Kevon Looney","Warriors",0,"Warriors","Kevon Looney",1626172,1610612744
"631","2015_31",2015,31,"2","Cedi Osman","Timberwolves",0,"Timberwolves","Cedi Osman",1626224,1610612750
"632","2015_32",2015,32,"2","Montrezl Harrell","Knicks",1,"Rockets","Montrezl Harrell",1626149,1610612745
"633","2015_33",2015,33,"2","Jordan Mickey","76ers",2,"Celtics","Jordan Mickey",1626175,1610612738
"634","2015_34",2015,34,"2","Anthony Brown","Lakers",0,"Lakers","Anthony Brown",1626148,1610612747
"635","2015_35",2015,35,"2","Willy Hernangomez","Magic",1,"76ers","Willy Hernangomez",1626195,1610612755
"636","2015_36",2015,36,"2","Rakeem Christmas","Kings",2,"Timberwolves","Rakeem Christmas",1626176,1610612750
"637","2015_37",2015,37,"2","Richaun Holmes","Nuggets",4,"76ers","Richaun Holmes",1626158,1610612755
"638","2015_38",2015,38,"2","Darrun Hilliard","Pistons",0,"Pistons","Darrun Hilliard",1626199,1610612765
"639","2015_39",2015,39,"2","Juan Pablo Vaulet","Hornets",0,"Hornets","Juan Pablo Vaulet",1626225,1610612766
"640","2015_40",2015,40,"2","Josh Richardson","Heat",0,"Heat","Josh Richardson",1626196,1610612748
"641","2015_41",2015,41,"2","Pat Connaughton","Nets",4,"Nets","Pat Connaughton",1626192,1610612751
"642","2015_42",2015,42,"2","Olivier Hanlan","Jazz",0,"Jazz","Olivier Hanlan",1626152,1610612762
"643","2015_43",2015,43,"2","Joe Young","Pacers",0,"Pacers","Joe Young",1626202,1610612754
"644","2015_44",2015,44,"2","Andrew Harrison","Suns",0,"Suns","Andrew Harrison",1626150,1610612756
"645","2015_45",2015,45,"2","Marcus Thornton","Celtics",0,"Celtics","Marcus Thornton",1626194,1610612738
"646","2015_46",2015,46,"2","Norman Powell","Bucks",0,"Bucks","Norman Powell",1626181,1610612749
"647","2015_47",2015,47,"2","Arturas Gudaitis","Pelicans",3,"76ers","Arturas Gudaitis",1626222,1610612755
"648","2015_48",2015,48,"2","Dakari Johnson","Thunder",0,"Thunder","Dakari Johnson",1626177,1610612760
"649","2015_49",2015,49,"2","Aaron White","Wizards",0,"Wizards","Aaron White",1626206,1610612764
"650","2015_50",2015,50,"2","Marcus Eriksson","Raptors",1,"Hawks","Marcus Eriksson",1626226,1610612737
"651","2015_51",2015,51,"2","Tyler Harvey","Bulls",1,"Magic","Tyler Harvey",1626227,1610612753
"652","2015_52",2015,52,"2","Satnam Singh","Mavericks",0,"Mavericks","Satnam Singh",1626228,1610612742
"653","2015_53",2015,53,"2","Sir'Dominic Pointer","Blazers",4,"Cavaliers","Sir'Dominic Pointer",1626218,1610612739
"654","2015_54",2015,54,"2","Daniel Diez","Cavaliers",1,"Jazz","Daniel Diez",1626229,1610612762
"655","2015_55",2015,55,"2","Cady Lalanne","Spurs",0,"Spurs","Cady Lalanne",1626215,1610612759
"656","2015_56",2015,56,"2","Branden Dawson","Grizzlies",1,"Pelicans","Branden Dawson",1626183,1610612740
"657","2015_57",2015,57,"2","Nikola Radicevic","Clippers",1,"Nuggets","Nikola Radicevic",1626230,1610612743
"658","2015_58",2015,58,"2","J.P. Tokoto","Rockets",1,"76ers","JP Tokoto",1626160,1610612755
"659","2015_59",2015,59,"2","Dimitrios Agravanis","Hawks",0,"Hawks","Dimitrios Agravanis",1626231,1610612737
"660","2015_60",2015,60,"2","Luka Mitrovic","Warriors",2,"76ers","Luka Mitrovic",1626232,1610612755
"661","2016_1",2016,1,"1","Ben Simmons","76ers",0,"76ers","Ben Simmons",1627732,1610612755
"662","2016_2",2016,2,"1","Brandon Ingram","Lakers",0,"Lakers","Brandon Ingram",1627742,1610612747
"663","2016_3",2016,3,"1","Jaylen Brown","Nets",1,"Celtics","Jaylen Brown",1627759,1610612738
"664","2016_4",2016,4,"1","Dragan Bender","Suns",0,"Suns","Dragan Bender",1627733,1610612756
"665","2016_5",2016,5,"1","Kris Dunn","Timberwolves",0,"Timberwolves","Kris Dunn",1627739,1610612750
"666","2016_6",2016,6,"1","Buddy Hield","Pelicans",0,"Pelicans","Buddy Hield",1627741,1610612740
"667","2016_7",2016,7,"1","Jamal Murray","Knicks",1,"Nuggets","Jamal Murray",1627750,1610612743
"668","2016_8",2016,8,"1","Marquese Chriss","Kings",0,"Kings","Marquese Chriss",1627737,1610612756
"669","2016_9",2016,9,"1","Jakob Poeltl","Nuggets",2,"Raptors","Jakob Poeltl",1627751,1610612761
"670","2016_10",2016,10,"1","Thon Maker","Bucks",0,"Bucks","Thon Maker",1627748,1610612749
"671","2016_11",2016,11,"1","Domantas Sabonis","Magic",0,"Magic","Domantas Sabonis",1627734,1610612760
"672","2016_12",2016,12,"1","Taurean Prince","Jazz",0,"Jazz","Taurean Prince",1627752,1610612762
"673","2016_12",2016,13,"1","Georgios Papagiannis","Wizards",1,"Suns","Georgios Papagiannis",1627834,1610612758
"674","2016_13",2016,14,"1","Denzel Valentine","Bulls",0,"Bulls","Denzel Valentine",1627756,1610612741
"675","2016_15",2016,15,"1","Juan Hernangomez","Rockets",1,"Nuggets","Juancho Hernangomez",1627823,1610612743
"676","2016_16",2016,16,"1","Guerschon Yabusele","Mavericks",1,"Celtics","Guerschon Yabusele",1627824,1610612738
"677","2016_17",2016,17,"1","Wade Baldwin","Grizzlies",0,"Grizzlies","Wade Baldwin IV",1627735,1610612763
"678","2016_18",2016,18,"1","Henry Ellenson","Pistons",0,"Pistons","Henry Ellenson",1627740,1610612765
"679","2016_19",2016,19,"1","Malik Beasley","Blazers",1,"Nuggets","Malik Beasley",1627736,1610612743
"680","2016_20",2016,20,"1","Caris LeVert","Pacers",0,"Pacers","Caris LeVert",1627747,1610612754
"681","2016_21",2016,21,"1","DeAndre' Bembry","Hawks",0,"Hawks","DeAndre' Bembry",1627761,1610612737
"682","2016_22",2016,22,"1","Malachi Richardson","Hornets",0,"Hornets","Malachi Richardson",1627781,1610612766
"683","2016_23",2016,23,"1","Ante Zizic","Celtics",0,"Celtics","Ante Zizic",1627790,1610612738
"684","2016_24",2016,24,"1","Timothe Luwawu-Cabarrot","Heat",2,"76ers","Timothe Luwawu-Cabarrot",1627789,1610612755
"685","2016_25",2016,25,"1","Brice Johnson","Clippers",0,"Clippers","Brice Johnson",1627744,1610612746
"686","2016_26",2016,26,"1","Furkan Korkmaz","Thunder",3,"76ers","Furkan Korkmaz",1627788,1610612755
"687","2016_27",2016,27,"1","Pascal Siakam","Raptors",0,"Raptors","Pascal Siakam",1627783,1610612761
"688","2016_28",2016,28,"1","Skal Labissiere","Cavaliers",2,"Suns","Skal Labissiere",1627746,1610612758
"689","2016_29",2016,29,"1","Dejounte Murray","Spurs",0,"Spurs","Dejounte Murray",1627749,1610612759
"690","2016_30",2016,30,"1","Damian Jones","Warriors",0,"Warriors","Damian Jones",1627745,1610612744
"691","2016_31",2016,31,"2","Deyonta Davis","76ers",2,"Celtics","Deyonta Davis",1627738,1610612738
"692","2016_32",2016,32,"2","Ivica Zubac","Lakers",0,"Lakers","Ivica Zubac",1627826,1610612747
"693","2016_33",2016,33,"2","Cheick Diallo","Nets",1,"Clippers","Cheick Diallo",1627767,1610612746
"694","2016_34",2016,34,"2","Tyler Ulis","Suns",0,"Suns","Tyler Ulis",1627755,1610612756
"695","2016_35",2016,35,"2","Rade Zagorac","Timberwolves",4,"Celtics","Rade Zagorac",1627825,1610612738
"696","2016_36",2016,36,"2","Malcolm Brogdon","Pelicans",2,"Bucks","Malcolm Brogdon",1627763,1610612749
"697","2016_37",2016,37,"2","Chinanu Onuaku","Knicks",3,"Rockets","Chinanu Onuaku",1627778,1610612745
"698","2016_38",2016,38,"2","Patrick McCaw","Bucks",0,"Bucks","Patrick McCaw",1627775,1610612744
